LJ002-0016|Previous to that date there had been 700 or 800 frequently, and once, in Mr. Akerman's time, one thousand.|Previous to that date there had been seven hundred or eight hundred frequently, and once, in Mr. Akerman's time, one thousand.
LJ002-0017|Trustworthy evidence is forthcoming to the effect that these high figures were constantly maintained for many months at a time.|Trustworthy evidence is forthcoming to the effect that these high figures were constantly maintained for many months at a time.
LJ002-0018|The inadequacy of the jail was noticed and reported upon again and again by the grand juries of the city of London,|The inadequacy of the jail was noticed and reported upon again and again by the grand juries of the city of London,
LJ002-0019|who seldom let a session go by without visiting Newgate.|who seldom let a session go by without visiting Newgate.
LJ002-0020|In 1813|In eighteen thirteen
LJ002-0021|the grand jury made a special presentment to the Court of Common Council, pointing out that on the debtors' side, which was intended for only 100,|the grand jury made a special presentment to the Court of Common Council, pointing out that on the debtors' side, which was intended for only one hundred,
LJ002-0022|no less than 340 were crowded, to the great inconvenience and danger of the inmates.|no less than three hundred forty were crowded, to the great inconvenience and danger of the inmates.
LJ002-0023|On the female side matters were much worse;|On the female side matters were much worse;
LJ002-0024|Quote. the apartments set apart for them, being built to accommodate 60 persons, now contain about 120. End quote.|Quote. the apartments set apart for them, being built to accommodate sixty persons, now contain about one hundred twenty. End quote.
LJ002-0025|Returns laid before the House of Commons showed that 6439 persons had been committed to Newgate|Returns laid before the House of Commons showed that six thousand, four hundred thirty-nine persons had been committed to Newgate
LJ002-0026|in the three years between 1813 and 1816,|in the three years between eighteen thirteen and eighteen sixteen,
LJ002-0027|and this number did not include the debtors, a numerous class, who were still committed to Newgate pending the completion of the White Cross Street prison.|and this number did not include the debtors, a numerous class, who were still committed to Newgate pending the completion of the White Cross Street prison.
LJ002-0028|In order to realize the evils entailed by incarceration in Newgate in these days, it is necessary to give some account of its interior|In order to realize the evils entailed by incarceration in Newgate in these days, it is necessary to give some account of its interior
LJ002-0029|as it was occupied and appropriated in 1810.|as it was occupied and appropriated in eighteen ten.
LJ002-0030|Full details of the arrangements are to be found in Mr. Neild's "State of Prisons in England, Scotland, and Wales," published in 1812.|Full details of the arrangements are to be found in Mr. Neild's "State of Prisons in England, Scotland, and Wales," published in eighteen twelve.
LJ002-0031|The jail at that date was divided into eight separate and more or less distinct departments, each of which had its own wards and yard.|The jail at that date was divided into eight separate and more or less distinct departments, each of which had its own wards and yard.
LJ002-0032|These were: 1. The male debtors' side.|These were: one. The male debtors' side.
